#{"t_start": 1785052232.3328807, "env_id": "None"}
r,l,t,success,crossing_xy_error,touched_backboard,has_fallen,parameter_l2,mean_ctrl_delta
10.396823,1,32.502932,True,0.030936695085633084,False,False,0.3475814240092966,0.00032747787991962215
9.70617,1,33.604563,True,0.057872464794037716,False,False,0.28341013039354573,0.00032598892867525024
-6.415823,1,33.604563,False,0.6409569816364573,False,False,0.31265829358317465,0.00032831045799073155
-0.990256,1,33.604563,False,0.10425358773764404,False,False,0.4818187994662606,0.00032583071811182894
9.406722,1,33.604563,True,0.07499032906066201,False,False,0.3798753497537921,0.00032633240555137425
-3.3054512,1,33.604563,False,0.3297556639563395,False,False,0.3964039018511542,0.00032781972513938834
10.448391,1,33.604563,True,0.029482686208502435,False,False,0.266917379029397,0.00032647928703779166
10.421566,1,33.604563,True,0.03027540440583647,False,False,0.23578898876804738,0.00032675020807803505
10.131474,1,33.604563,True,0.039567754110632264,False,False,0.3847091239509581,0.0003266719839153486
9.496734,1,34.799764,True,0.06952315084477828,False,False,0.2543125006397711,0.00032584999737778303
10.644936,1,34.799764,True,0.024141061899473112,False,False,0.40481097057292054,0.0003260635418135355
-4.361823,1,34.799764,False,0.4356351225433616,False,False,0.2736505609202432,0.0003285942281324953
10.166784,1,34.799764,True,0.038270425770938594,False,False,0.44963551809006647,0.0003269315248788208
10.048455,1,34.799764,True,0.04263475583295082,False,False,0.40327044749517166,0.0003267011952062662
10.277807,1,34.799764,True,0.03456824095976688,False,False,0.41725881615728233,0.00032710426805128347
10.461341,1,34.799764,True,0.029027038305145716,False,False,0.42005023560897875,0.0003266383841244567
9.891043,1,34.799764,True,0.04916229742117847,False,False,0.28913589109132,0.00032597918574502776
10.11144,1,36.20831,True,0.04033187409827944,False,False,0.33177660437239165,0.00032636913992867766
-2.5023165,1,36.20831,False,0.24947961452456963,False,False,0.40047059633448445,0.00032776798436665933
9.253899,1,36.20831,True,0.08551157338691921,False,False,0.3314955240553893,0.0003190082351368214
-0.9734555,1,36.20831,False,0.10307376614996669,False,False,0.355879389291384,0.00032512296998815133
10.437731,1,36.20831,True,0.02968608454185952,False,False,0.44534436158214824,0.0003270404473107758
-4.7372713,1,36.20831,False,0.4726948028778897,False,False,0.5161674777964615,0.0003281213742295337
9.18357,1,36.20831,True,0.09066086124817549,False,False,0.3613094554435409,0.0003209898162249383
10.316812,1,36.20831,True,0.03333963893904472,False,False,0.4019819889910342,0.0003267641043737837
10.572791,1,37.641897,True,0.026036706336860452,False,False,0.3257323424062212,0.00032695322602304804
9.719689,1,37.641897,True,0.05711846729345324,False,False,0.3542254440872623,0.00032672325559674126
-2.2364686,1,37.641897,False,0.22319843030197106,False,False,0.2829388091792275,0.00032801358247567397
-2.7989883,1,37.641897,False,0.27935158804297355,False,False,0.2826593853441473,0.00032826799584415815
-0.9352015,1,37.641897,False,0.10012613974335788,False,False,0.2494368041798341,0.00032649382577773056
9.223147,1,37.641897,True,0.08766786817767658,False,False,0.3898598628318612,0.0003181896289202992
-5.8609066,1,37.641897,False,0.5854965965930878,False,False,0.297026815242711,0.0003285287031993273
9.786271,1,37.641897,True,0.053795696525273565,False,False,0.4314265733853463,0.00032637062137177953
10.173932,1,38.984232,True,0.03807530897181849,False,False,0.37201502692837635,0.0003267475429017568
10.424323,1,38.984232,True,0.030181694073236287,False,False,0.2588261830502797,0.00032692261837733496
10.435987,1,38.984232,True,0.029816520045358046,False,False,0.3059965241268548,0.00032660996366100446
-3.1078236,1,38.984232,False,0.3102199473794982,False,False,0.28444128443848343,0.00032778915421177225
10.421077,1,38.984232,True,0.030263416413151695,False,False,0.2808090831856381,0.0003269077655438914
9.604614,1,38.984232,True,0.06308030929153777,False,False,0.4420290195283883,0.00032714040752970347
-4.224349,1,38.984232,False,0.42174376140805453,False,False,0.34565284750674746,0.0003280991423994907
10.690254,1,38.984232,True,0.023012858565010497,False,False,0.41684215677063485,0.00032613707876162477
-2.4064038,1,40.260668,False,0.240193604188175,False,False,0.2567156671281902,0.0003276401658604113
-5.5144734,1,40.260668,False,0.5508646956481775,False,False,0.29131626347800527,0.00032869245172889946
10.212681,1,40.260668,True,0.036796861175971786,False,False,0.29747160465384753,0.000327193922124558
-6.0847774,1,40.260668,False,0.6077803911189082,False,False,0.34866137616295845,0.0003287180643069397
10.280042,1,40.260668,True,0.034604203717350845,False,False,0.24970342721749575,0.00032717169096316593
10.548175,1,40.260668,True,0.026692943810518163,False,False,0.32004417981751937,0.00032575547721590037
9.258254,1,40.260668,True,0.08495961870390957,False,False,0.49705316285492457,0.0003262836673291576
10.373613,1,40.260668,True,0.03160551223251044,False,False,0.38749354310392664,0.0003270225292527868
9.85311,1,41.558181,True,0.050859333447030315,False,False,0.2690358227285356,0.0003260671796322644
10.2290745,1,41.558181,True,0.03614141623602667,False,False,0.4533376432891321,0.00032710240022715823
9.17766,1,41.558181,True,0.09099903652300169,False,False,0.43309948178063634,0.0003180660371623072
-2.4897454,1,41.558181,False,0.24850181807122967,False,False,0.2616288055111189,0.0003207182046797233
9.959199,1,41.558181,True,0.04625213171758864,False,False,0.31489622990730076,0.0003266801877151699
10.433115,1,41.558181,True,0.029833636117387204,False,False,0.4199282791997445,0.0003263603981408075
9.227014,1,41.558181,True,0.08754089849382217,False,False,0.28285521258334045,0.00031846306558374845
10.00935,1,41.558181,True,0.044170677078516477,False,False,0.3855997389332236,0.00032648530139020197
9.156903,1,42.838683,True,0.09277088986225591,False,False,0.3088244346203076,0.00032653376304724724
10.271749,1,42.838683,True,0.03481562136384166,False,False,0.337062043072437,0.00032718545390866897
9.992428,1,42.838683,True,0.04487322311635896,False,False,0.34951889441650885,0.0003265501407042506
10.32942,1,42.838683,True,0.032960869251646346,False,False,0.3791177213585553,0.0003269441396446645
10.150672,1,42.838683,True,0.038976561886623885,False,False,0.2525926816304083,0.0003263068293860727
-2.5873733,1,42.838683,False,0.25813420095669437,False,False,0.31989355236002126,0.0003278619361676967
9.201612,1,42.838683,True,0.08932026546620701,False,False,0.3520305404745405,0.000319531032251111
-3.0263448,1,42.838683,False,0.3021061537733318,False,False,0.26839823085446285,0.00031991055824202825
9.102534,1,44.126841,True,0.09680023573440445,False,False,0.44209188847205544,0.0003189418100203124
10.747917,1,44.126841,True,0.02170192254093119,False,False,0.26332708217731404,0.0003268195514333178
9.982283,1,44.126841,True,0.04522514183169116,False,False,0.41946671603489327,0.00032683984980345064
10.261749,1,44.126841,True,0.0350436082947311,False,False,0.48580245048980925,0.00032728006885428767
-4.2654624,1,44.126841,False,0.42608433286800407,False,False,0.2310149315963154,0.00032839977694234504
10.524086,1,44.126841,True,0.027263735969893104,False,False,0.4649410725558714,0.00032637381701177114
-0.936376,1,44.126841,False,0.10004769036216071,False,False,0.35668767463055057,0.0003246808086153215
10.034554,1,44.126841,True,0.043267925638766545,False,False,0.27753145933706025,0.00032649913687493506
10.248751,1,45.414298,True,0.03556756047198129,False,False,0.3354235767389684,0.0003267327666960287
-4.580006,1,45.414298,False,0.45742323518038164,False,False,0.28870847097921387,0.0003282058487766294
10.442467,1,45.414298,True,0.029694734917120713,False,False,0.19349104507819892,0.0003268208674893738
10.178566,1,45.414298,True,0.037954869385081254,False,False,0.31363326568117245,0.0003261780131011712
-1.1697164,1,45.414298,False,0.11986264642280212,False,False,0.39446185014167506,0.0003262293008383844
-2.6456478,1,45.414298,False,0.26404445086518824,False,False,0.2752172452008144,0.0003206981713943015
-3.6401465,1,45.414298,False,0.3634174142939823,False,False,0.2991630390207566,0.0003284758627802254
10.938069,1,45.414298,True,0.01741016501096311,False,False,0.3623180361031823,0.00032697331942319193
10.701327,1,46.757136,True,0.022792317532966136,False,False,0.3160868093018015,0.0003267350279311499
10.023656,1,46.757136,True,0.04358729863161403,False,False,0.4124075154237211,0.0003264630555076078
10.005143,1,46.757136,True,0.044342303942662184,False,False,0.37929007988253666,0.00032707321341096364
-4.4491806,1,46.757136,False,0.44452077928204964,False,False,0.19866813204274886,0.00032831527481613966
9.993061,1,46.757136,True,0.04486342194914553,False,False,0.3300837772241257,0.00032596199057775106
-4.2830315,1,46.757136,False,0.4274638830921487,False,False,0.41970585477452005,0.00032779598084828966
10.159065,1,46.757136,True,0.038666059574255236,False,False,0.27195650663964416,0.00032710456558008753
10.070927,1,46.757136,True,0.04183635295982292,False,False,0.3300799074239651,0.0003187490637296065
9.229239,1,48.100109,True,0.08744401522360795,False,False,0.23749169855098132,0.000325772447705503
9.1352415,1,48.100109,True,0.09431162905531389,False,False,0.39429966728502186,0.0003260165078294324
10.57466,1,48.100109,True,0.025964370066484083,False,False,0.3697878460536742,0.00032612889680339827
9.514476,1,48.100109,True,0.06839149378987693,False,False,0.31179215154212014,0.000326181732719235
10.027416,1,48.100109,True,0.04354896377629617,False,False,0.2735056907203213,0.00032654331808255877
9.836875,1,48.100109,True,0.05156637214526345,False,False,0.2997599947126877,0.0003260747209402805
-2.9973388,1,48.100109,False,0.29947306054924755,False,False,0.13503458405953522,0.0003279156805204303
