policy,episode,seed,success,landing_error_xy_m,landing_x_m,landing_y_m,has_fallen,torso_tilt_deg,reward_sum
ppo_best,70,2096,True,0.010887178418065954,0.5445878898551866,-0.009446677600469293,False,3.1496598186315965,66.03352635106313
ppo_best,71,2097,True,0.008302792397494908,0.5469291158011207,-0.007714015286021435,False,3.1527949283640906,67.32687369908233
ppo_best,72,2098,True,0.005316076635496828,0.5484818397849287,-0.005094689426829649,False,3.1444088471389255,68.82102157704928
ppo_best,73,2099,True,0.008547670855718744,0.5465814039058036,-0.007834275831399362,False,3.1633568844372775,67.20440698217185
ppo_best,74,2100,True,0.010405411669568342,0.5448922842128441,-0.00906552984942561,False,3.138819733296767,66.27428311936268
ppo_best,75,2101,True,0.0068768847465104305,0.54758231366516,-0.006437882928658721,False,3.150154542496943,68.04025567944917
ppo_best,76,2102,True,0.004795509154624391,0.5485799166377343,-0.004580422611102866,False,3.1358296871070968,69.08128720670665
ppo_best,77,2103,True,0.0077611896103897725,0.5469088005183956,-0.0071190273165194955,False,3.1524668148592254,67.5975627795844
ppo_best,78,2104,True,0.006656212614612063,0.5478585513475267,-0.00630233004846151,False,3.141001637286509,68.1510351100924
ppo_best,79,2105,True,0.0044228109103509865,0.5489288748421375,-0.004291147544062499,False,3.128463751472803,69.2681286262476
ppo_best,80,2106,True,0.005228207383652271,0.5486900722297248,-0.005061446599850458,False,3.1370754518349746,68.86585207115242
ppo_best,81,2107,True,0.009309600958710761,0.5457580317820978,-0.008287000401154548,False,3.12718913330458,66.82253518353804
ppo_best,82,2108,True,0.03994476850669686,0.5868925604745706,0.015314160528209,False,3.157177341840431,51.500073322246905
ppo_best,83,2109,True,0.004595014399377913,0.5488977738993018,-0.004460858096087566,False,3.1295759334498947,69.18228409162592
ppo_best,84,2110,True,0.01042650096060768,0.5452632802003946,-0.009288455620908069,False,3.1418627648121085,66.26354105317424
ppo_best,85,2111,True,0.006481683360119359,0.5475929286979724,-0.006018158100931134,False,3.1373523710866906,68.23798339085846
ppo_best,86,2112,True,0.0062662992175811635,0.5480182839619873,-0.005944687328105762,False,3.138027362026169,68.34586338116019
ppo_best,87,2113,True,0.008115440868707155,0.5468545314547623,-0.007481069985262939,False,3.150219024857396,67.42057772107466
ppo_best,88,2114,True,0.00963783943144793,0.5457194346064798,-0.008635085918401106,False,3.1348186297641996,66.65890864097662
ppo_best,89,2115,True,0.006200814541314677,0.5478727365936799,-0.00582450438886525,False,3.13221539707673,68.37885552417322
