#{"t_start": 1784798019.2291753, "env_id": "None"}
r,l,t,success,landing_error_xy,has_fallen,task2_base_reward,task2_residual_l2
-53.423817,56,991.37334,False,0.2280344684970924,False,3.8403916832525997,2.0085725973956476
-64.54091,52,991.408347,False,0.31725906093583073,False,3.6724829015564193,1.5445504818257139
-14.010647,53,991.437864,False,0.14971950740525258,False,11.04024833907352,1.762890634650033
-48.260433,53,991.460861,False,0.21786770935068908,False,3.8637095709535703,2.181973125756471
-17.112875,55,991.517869,False,0.15597767326688958,False,11.011630824512762,2.277409319018849
-64.43873,56,991.522381,False,0.2569389966525557,False,3.783999817867424,2.21136658200692
-64.56497,55,991.540379,False,0.33111197286269356,False,3.646100144422528,2.425762579151776
-44.31008,53,991.552379,False,0.20969614701034953,False,3.888995190999078,1.7812061837613367
-64.79701,51,991.600379,False,0.454907673733557,False,0.47361945542399386,2.248167689851307
-31.822948,54,991.6319,False,0.185401813550603,False,10.938294009546382,2.2152011346715645
-64.65601,51,991.641901,False,0.40269275541224414,False,0.5416545751626042,1.7229718843571749
28.532341,57,991.676899,True,0.08501745441749352,False,11.199472189690397,2.1212324374689366
-64.798935,51,991.698899,False,0.46858646121564007,False,0.4571742175907702,2.219302708604361
-55.06175,57,991.714901,False,0.23127520473932095,False,3.829435526840828,2.2399481433669526
7.024404,53,991.721987,False,0.10804918490185858,False,11.14546097752858,1.8070886216049373
-44.163128,53,991.732985,False,0.2094194254778249,False,3.8862185961842135,2.1165290906139984
-54.447426,54,991.786986,False,0.2301785066586206,False,3.8367058144423396,2.3518415015638094
-49.29381,52,991.842523,False,0.2197579195499768,False,3.858361591047365,2.4667114184323222
-64.87636,61,991.870518,False,0.7134723727689442,False,0.24452782009462648,2.3225287027914194
-64.404785,54,991.90052,False,0.2601120057575746,False,3.7773966129499463,2.293613623974456
-64.489914,54,991.933035,False,0.27831817106274703,False,3.7424866002649737,2.323929277140476
-64.670074,49,991.942033,False,0.38379240533472436,False,3.566607202521939,1.8596736156268159
41.684772,56,991.975033,True,0.058682314352377224,False,11.277287240541694,2.125542600821764
-64.835236,59,992.220783,False,0.4673024172418534,False,0.4585461304634675,1.7103693054013374
-64.80306,55,992.272788,False,0.5463009460067942,False,0.37453667422734804,1.9802001678130976
-64.525604,51,992.306789,False,0.3032631469792644,False,3.6958182907448918,2.063079541697361
-31.21906,55,992.353302,False,0.1846225383683755,False,10.937965957280825,2.0972521418561687
-64.46586,51,992.366303,False,0.3101296116607866,False,3.6858653037706475,1.7545991458572467
-64.82834,53,992.41131,False,0.489092227603357,False,0.43473615975104435,2.082916322123282
-64.55142,55,992.41131,False,0.3763674180929188,False,3.578685596529946,1.814555899832134
-31.943834,55,992.445818,False,0.18565411824209177,False,10.935564253867181,1.8289507271222503
-54.13007,52,992.472819,False,0.22937335976475592,False,3.839877699986492,2.0506859282756733
-64.669,56,992.540336,False,0.39397368778584446,False,3.5519900272901896,2.0883962689428324
-41.96686,56,992.585337,False,0.20560912852495006,False,3.890070215055871,2.12191663118751
-64.48603,57,992.653856,False,0.2993118325789309,False,3.701026557084622,2.0283295825360192
-64.83091,56,992.668855,False,0.616065478963035,False,0.31251052965521936,1.9442371008814006
-47.286278,52,992.702856,False,0.21576901455682226,False,3.8686485144223246,1.9684383457418835
-39.174297,56,992.725369,False,0.19950051211869413,False,3.9025562392756785,2.4083910797612464
-64.532394,52,992.74337,False,0.2925883931236688,False,3.7211309322297845,1.959801009998982
-64.862724,62,992.822399,False,0.6255844220400808,False,0.30815266160370536,1.7337648198726028
-64.455376,54,992.849398,False,0.2793478064214421,False,3.7392633081011315,1.9359480983047757
-51.9325,52,992.872398,False,0.22511779512554636,False,3.846548487711398,1.9181879845093246
-22.187475,56,992.93252,False,0.1665505177808797,False,10.983395092232772,1.8820772856574015
-64.838165,59,992.95452,False,0.4114219854924823,False,0.5287531733262316,2.314241198965787
-1.6726195,52,992.96552,False,0.12548228927432029,False,11.089736379581984,1.945090305069428
1.7605993,51,992.97352,False,0.11825172008945242,False,11.121638357956522,1.8901250872634305
-64.92669,65,993.001524,False,0.9290281175209222,False,0.14063096314834556,1.757043652116626
40.569496,54,993.047685,True,0.06089996947263539,False,11.29066737700736,2.000626554360205
-25.109735,55,993.083688,False,0.17238138529531968,False,10.966124824707455,1.992614178825144
-11.439942,54,993.102684,False,0.14495169797960417,False,11.04150946288099,2.419634831574859
-39.757107,53,993.166202,False,0.20072859633176499,False,3.9037739094657953,1.883218558998356
-2.9850523,54,993.195204,False,0.1280278436776665,False,11.086297881621418,2.153385151403978
-49.455986,56,993.22572,False,0.22012307081252175,False,3.856114554687724,1.7157976130767085
43.821426,55,993.231722,True,0.05462956183720581,False,11.29461223069184,1.5042348439528028
-64.44223,57,993.277719,False,0.26908702858470046,False,3.7586235972484063,1.7668141765262158
-32.587814,52,993.307723,False,0.18670896179880384,False,10.941109715350976,2.139160043500978
-58.34805,52,993.358816,False,0.2378872229374694,False,3.819380360332805,2.293965959125347
-64.41928,57,993.362819,False,0.31711969032665155,False,3.6741431127916306,1.9851745189465901
-64.771385,50,993.448975,False,0.4984866831168639,False,0.4266044928498454,2.2802381378249597
-64.433945,59,993.462972,False,0.27467867179620603,False,3.7485775011687803,1.8090583318988758
-34.577152,52,993.8111,False,0.19072313726680318,False,10.931160188803823,2.028872962930813
46.23316,54,993.824617,True,0.04976686589200259,False,11.312393679436768,1.9079034188753161
-23.858786,57,993.877618,False,0.1694623871178106,False,10.968800185896066,2.4304025919643784
-64.50451,58,993.911621,False,0.35908745353088906,False,3.6031137275799403,2.2772760228950437
-58.37615,56,993.952129,False,0.23792838106803615,False,3.821793667507407,2.4799562443247285
-64.686035,58,993.969132,False,0.4291831913585854,False,0.5057032700407188,1.2544295659374365
-64.468124,53,994.035416,False,0.32748696223173374,False,3.6546884055022817,2.3980098947273345
-61.395264,52,994.045417,False,0.24382039837410033,False,3.8171063411008515,1.767241597822528
-64.65968,51,994.058414,False,0.4014030588772112,False,0.5420124090588772,2.210698166766536
-30.048632,55,994.091413,False,0.18181956165575985,False,10.944475669959084,2.1846863704915203
-64.48094,59,994.173481,False,0.2948650856071894,False,3.7095226817775937,2.301550239319913
-64.867905,60,994.209488,False,0.5907247363513582,False,0.33518497615278053,1.9143107577936826
-36.705223,56,994.231647,False,0.1948880466023537,False,10.906058662470766,2.0240602978512974
-18.228113,54,994.236652,False,0.15820608245549928,False,11.009065200658448,1.331899959178085
-64.39048,57,994.302652,False,0.2632643343014177,False,3.7699600371119377,2.0687205691946344
-6.8698215,52,994.302652,False,0.13548562703756545,False,11.07196520293467,2.1201285986984324
-56.878536,58,994.315656,False,0.23489273904776442,False,3.8245936609599362,2.2167511202428263
-33.74981,52,994.337032,False,0.18904728598926587,False,10.934673366815106,2.2435993522181255
-13.986489,52,994.414045,False,0.14963632387034903,False,11.035661815761955,2.5993991911028087
28.882195,53,994.455554,True,0.08429298402657724,False,11.214828480046595,2.2967365813307885
58.19736,54,994.490558,True,0.025696368856890486,False,11.388124553616619,2.2367049391856715
-32.289223,56,994.495555,False,0.18649582531714867,False,10.932444882203866,1.993794712320369
7.8315926,54,994.557072,False,0.1064105590076423,False,11.130372781046859,2.0455777141879308
-14.22808,54,994.557072,False,0.15024413839567816,False,11.01923071387645,1.9646619186844996
-38.08219,56,994.584072,False,0.19836468817836264,False,10.905588559079307,1.9211608060030456
-64.53557,52,994.584072,False,0.3228956576481631,False,3.6609106222005066,2.3630468154979156
4.4438186,55,994.6796,False,0.11286830348828215,False,11.123930068902364,2.0700264731741136
-64.683586,51,994.743638,False,0.3702281853949918,False,3.590494689814958,1.7674446686384708
-64.57397,58,994.743638,False,0.35017275844375045,False,3.619193134135346,1.7112388242479082
-64.55213,52,994.756638,False,0.3069203300094184,False,3.6898863516142906,2.199093349585774
-21.26262,54,994.840763,False,0.16435708238397453,False,10.98443309694023,2.2878585574056918
-64.42832,57,994.855763,False,0.26782745046447454,False,3.7627017422748352,2.3251832526407417
-4.3085756,55,994.869764,False,0.13039766367665195,False,11.075057530582733,1.942418668038264
-9.958443,56,994.877762,False,0.1421438243879934,False,11.042020036649244,1.995931789411777
-17.543821,57,994.974284,False,0.1570966135070061,False,11.002824524670848,2.0058717650034215
-64.38615,52,995.022804,False,0.2570059688689695,False,3.7809499957928976,1.7409956580861272
-24.21654,56,995.033803,False,0.17058996191846112,False,10.97302914568135,2.267175947501907
-64.56543,58,995.044802,False,0.41582397086611206,False,0.525072502512316,2.235146031092967
-15.928924,55,995.331847,False,0.1540663069012691,False,11.014469063989782,1.414284628883141
34.56193,52,995.331847,True,0.0730509609720832,False,11.251618354149333,1.8262492816885232
-64.458534,58,995.370847,False,0.2591115431147353,False,3.778481255849334,2.2934232714577214
-64.62529,60,995.386847,False,0.4102451687605366,False,0.5316961781350517,1.8616310748240046
-64.52817,54,995.445341,False,0.3257070883793593,False,3.658921996959401,2.3053672617842156
27.245317,55,995.48434,True,0.08725419791113727,False,11.21082308469428,2.190723994997203
-64.54241,51,995.48434,False,0.33451544448051274,False,3.6448741907756723,2.2397610723643613
-64.423935,55,995.492342,False,0.32879542035135556,False,3.6525255725206507,2.0482974756513403
-64.824554,53,995.552863,False,0.5077704698222277,False,0.4155703558457765,2.3072209643559662
-62.644516,55,995.560863,False,0.24636566768013635,False,3.8039016361455853,2.345033814286784
-64.81963,57,995.602864,False,0.43163781875514307,False,0.5019600078665364,1.9142589510550718
-15.5982485,56,995.609876,False,0.15291066696909092,False,11.014830212267347,1.9206057953325064
-62.353897,52,995.65538,False,0.24590976661764866,False,3.8025396036891106,2.5346058492571117
-12.163224,57,995.720893,False,0.14651128212704734,False,11.029257937662752,2.078409161423485
-64.633415,58,995.7259,False,0.3840498083202469,False,3.568126281931552,2.5494064649285364
-29.300106,56,995.7259,False,0.18038497497814293,False,10.945555346148208,2.4240533052316158
-64.39036,54,995.778898,False,0.3320978974412893,False,3.65024818620721,2.0608636750210474
-6.6020536,54,995.786898,False,0.13505017704548006,False,11.067723220034242,1.7507359336298773
-64.62701,54,995.832978,False,0.4031993789689704,False,0.5416664452448625,2.1880004053705178
10.477095,53,995.838981,False,0.10110452734987936,False,11.16277348204876,1.8575632116144603
-64.87249,59,995.922077,False,0.5734326804568497,False,0.34859661622097704,2.2680594911507908
-64.60855,50,995.953074,False,0.34650685807496395,False,3.624196794189639,2.300570666808127
-64.546425,51,995.959074,False,0.3547559618150333,False,3.6122280822028228,2.2389327761479483
-41.983807,52,995.959074,False,0.2051999858058369,False,3.894404872275758,1.8675953897320066
3.0997505,54,996.030384,False,0.11558882563666706,False,11.121642829236592,2.1326530434883972
-50.105476,56,996.048385,False,0.22136631182997626,False,3.8538819607941885,2.134282805938744
-7.419632,54,996.088384,False,0.13702143254881244,False,11.058372332984042,2.2837692442714244
-64.55455,55,996.088384,False,0.33376061167462834,False,3.641293104341401,2.1354093869629107
-64.60313,52,996.148897,False,0.35869545661269536,False,3.6063110402255787,2.3796484618420357
-10.137488,56,996.192897,False,0.14237608100993848,False,11.043495968735437,2.0683892880806014
-2.5970898,56,996.197896,False,0.12740049207419346,False,11.08233242025139,1.9477495970237773
-64.79997,57,996.201898,False,0.47712753442920425,False,0.4472164886678626,2.322741637558225
-64.81197,51,996.247417,False,0.417918047865054,False,0.5199484154416715,2.1802280238707743
-29.511938,54,996.275419,False,0.1809117867974208,False,10.949757494524524,1.759253326459644
-64.51626,52,996.307425,False,0.32190079910091624,False,3.665161682764438,1.9120603675331969
-20.3016,56,996.32353,False,0.16276540091483307,False,10.98802449448177,2.0562912211951945
-64.46146,52,996.363537,False,0.29681472375500306,False,3.708513945576868,2.1343195847667285
31.58906,56,996.61973,True,0.07886534053279637,False,11.22474601397231,2.114583075115399
-64.40424,57,996.629237,False,0.27255954877620076,False,3.7458754515931467,2.067823812574329
-64.82943,59,996.641248,False,0.5328089783375758,False,0.3885841245799026,2.4365613772724393
-64.56639,51,996.652235,False,0.348453834521904,False,3.6224992781229357,2.450302240481458
-53.374527,57,996.709237,False,0.22790763596868416,False,3.8379469936208257,2.2380129235661013
-31.6156,56,996.737748,False,0.18515063485174124,False,10.935338125366735,1.5500959982664846
-64.80333,58,996.759747,False,0.4386883579887922,False,0.49550872683205127,1.9644235557294258
-64.44641,58,996.799747,False,0.30070926332819037,False,3.6987655357337412,2.4186096739188963
-64.54011,51,996.855819,False,0.3333447061286964,False,3.6440336618144515,2.071085639773247
-64.857124,56,996.864817,False,0.6852743995731037,False,0.266657840557768,1.2471488093705319
-64.851555,61,996.875817,False,0.5289002589339695,False,0.3952931449998999,2.0096622121741414
-64.41967,57,996.888816,False,0.3517264371917057,False,3.6167157543975916,2.2806092538353995
58.214237,54,996.933342,True,0.02564267985075414,False,11.4054021228881,2.1667172163705812
1.1420156,55,996.967343,False,0.11979657674140162,False,11.10659241042914,2.1026126587499663
-64.722984,50,996.971344,False,0.39740470777395226,False,3.552319891419488,2.043454643426408
-64.54886,52,997.021851,False,0.35208641062369,False,3.6134153177106905,2.0906389000217063
32.073742,53,997.075857,True,0.07797171790496633,False,11.231479948543358,1.3956429764805889
-64.48667,52,997.105863,False,0.26131999292091473,False,3.778340443887805,2.096313386125488
42.255722,55,997.105863,True,0.05775877852387799,False,11.291645822998236,1.7297160886852847
-64.5727,59,997.109863,False,0.3852623554126184,False,3.5661762707514284,1.8972420963549892
62.496223,55,997.157955,True,0.017272513790150656,False,11.422344286724158,1.2721912719738238
0.048590425,53,997.182957,False,0.12191698723943575,False,11.104706166106567,1.4906632450035278
24.619629,56,997.198957,True,0.09299388106456404,False,11.177929968229497,2.25623124875673
-64.86067,56,997.252473,False,0.546114307642998,False,0.37631955364510594,2.3817111236410344
39.605774,57,997.316478,True,0.06295276374386163,False,11.270671014804934,2.575026118206545
-61.318707,53,997.335991,False,0.24370126303082285,False,3.8150738680360434,1.9279893990195225
-64.546974,54,997.335991,False,0.3304306164778229,False,3.6488565487248312,1.9800312320886733
-64.49311,55,997.340987,False,0.3172871834820748,False,3.6750260286684426,2.00016276675401
56.908604,55,997.390987,True,0.028646928528027995,False,11.382691822538595,1.6997474535343329
-36.21908,54,997.411994,False,0.19389788290044493,False,10.91494018570906,1.911382768010094
-64.50895,55,997.431503,False,0.3587333953098381,False,3.605910831266614,2.098794763479055
-64.832466,56,997.48251,False,0.5409576295105888,False,0.38117055669103417,2.201704590184529
-58.018475,53,997.549019,False,0.2371742610672784,False,3.8256250026351637,2.2043657243588757
27.656582,54,997.549019,True,0.08681987874111363,False,11.20672305497687,2.0726624957120148
-15.485218,55,997.554019,False,0.15277224343349802,False,11.018931981048057,2.0824425736860306
-64.83256,60,997.55802,False,0.44493520545991294,False,0.48638795389502465,1.7312226642499713
-64.52623,50,997.616027,False,0.33478237134202005,False,3.644410831907193,2.6457513110645907
-64.81748,56,997.621025,False,0.585194784310659,False,0.3424364978286558,2.182899708315451
-45.919903,52,997.830712,False,0.21307174687699323,False,3.875258503693347,2.071494472494273
-64.84582,59,997.911722,False,0.525302682207451,False,0.3999779362519646,1.7396316192479198
-61.768326,52,997.951229,False,0.24459867563225093,False,3.804915816403085,1.8585887288804888
-64.61447,51,997.956226,False,0.34389460824110674,False,3.6273461358055274,2.0917411657947067
-64.45512,54,997.968226,False,0.3101525170379639,False,3.684137814080877,1.8708919879146018
37.810623,56,997.972227,True,0.06684801922124868,False,11.258278869031207,1.5020196144566575
25.039663,55,998.025617,True,0.0919804031975247,False,11.18176716416718,2.1264519801303265
-33.45132,50,998.034616,False,0.18839450453273648,False,10.93204446008905,2.013465967011113
-64.8559,59,998.045617,False,0.4332735018236025,False,0.5022965189417227,1.713827179640989
-46.265717,56,998.155134,False,0.21375705258062172,False,3.8744034530582776,2.255239869671958
-17.079342,55,998.205136,False,0.15592133091412658,False,11.002679621986989,1.863529196647078
-64.83232,54,998.205136,False,0.46169001340615834,False,0.4689417716518712,1.560064480395618
10.804634,55,998.21814,False,0.10052138168055791,False,11.150997237997442,2.266861533826254
-64.58619,56,998.2305,False,0.3533725188178604,False,3.613873805795933,1.8510801139574384
10.461636,55,998.282501,False,0.10117817295267209,False,11.151241482577698,2.0620762788020017
-45.560204,56,998.295504,False,0.21243938635618503,False,3.875879458369449,1.6941879340885369
-64.502205,56,998.308513,False,0.3165085290233687,False,3.6723876755254796,2.1100104421035666
-39.541607,53,998.382025,False,0.20030236572739027,False,3.9054689794578286,1.8480341727971659
-64.82691,52,998.427407,False,0.4898593402528911,False,0.43444251446738913,1.901599792932451
-64.55596,59,998.444407,False,0.3764598660739739,False,3.579400239626946,1.8923240594838668
-51.089005,54,998.444407,False,0.22325721817248367,False,3.856881631702946,1.9634613422784648
-64.4434,59,998.444407,False,0.25291182139574286,False,3.7881695998959715,2.524895907501354
-6.604163,54,998.500404,False,0.13500156822625686,False,11.071800296092922,1.645974989486002
-64.43274,56,998.530926,False,0.2524663429920517,False,3.7877960820388394,2.242479303253977
-64.8508,59,998.531924,False,0.4944782107261781,False,0.4306360161652335,1.6943366354236795
-64.67046,57,998.615935,False,0.38018972498878745,False,3.572336106818413,1.853755796022198
-64.41708,54,998.648254,False,0.26160395295655114,False,3.772590652334744,1.8323907514011877
-64.46958,54,998.664254,False,0.29288700608304646,False,3.7151907052677493,1.4345223297848602
-26.102016,54,998.664254,False,0.17396720451778602,False,10.962097649819006,2.3041328402354244
42.26264,58,998.682254,True,0.05750903265985235,False,11.292314233358727,1.3896845480601712
-64.43589,58,998.73577,False,0.25940414513862303,False,3.7789940190097817,1.7175864272485264
-61.125168,51,998.739769,False,0.24335618491713223,False,3.8145589259509944,1.9629658288543526
-57.74914,52,998.743769,False,0.23655700004776115,False,3.8307519731008646,2.0427147474723926
-27.697649,55,998.839287,False,0.17690090915267132,False,10.959905697992731,2.3027017394405176
-64.40398,57,998.879289,False,0.2759910745776859,False,3.7478024545654587,2.0004195606232016
-64.55389,54,998.883287,False,0.2966848657725896,False,3.7095676033291505,2.2405182114874775
-20.099005,55,998.887285,False,0.16235259300036833,False,10.990354884820361,1.804964734217245
-38.73803,55,999.09723,False,0.19894722723691763,False,10.904615223034092,2.205492650702846
-64.53066,51,999.139749,False,0.31787460145628404,False,3.6715663967950474,2.477429667295142
62.940365,54,999.148749,True,0.01613885716346239,False,11.422587878113031,1.9976280344509327
28.675962,53,999.153747,True,0.08471852854115437,False,11.204929332934379,2.2725071223276228
-3.5935519,55,999.265853,False,0.1293109899915928,False,11.07915169255501,2.3086822801576417
-59.20532,54,999.307862,False,0.23958430338693687,False,3.817667415091754,2.2878119887891093
-64.53752,53,999.307862,False,0.3347702728709828,False,3.642441513795249,1.8252573200603712
-64.40104,58,999.324329,False,0.25755120306069473,False,3.7826588145280784,1.6185262063165584
-11.235612,53,999.329332,False,0.14425299148614168,False,11.042549520033981,2.3478664362851918
-64.559,55,999.38733,False,0.33097504544198414,False,3.6477020501996478,2.4624330500679106
-14.718293,54,999.398328,False,0.15120277630865114,False,11.026752499498572,1.9241606715895783
42.566765,56,999.405332,True,0.05733260853713124,False,11.28746098568657,2.120595262768342
-64.544624,51,999.515848,False,0.28512552251866835,False,3.7349075094441817,1.7611498987608207
41.62008,55,999.574357,True,0.05898804312579493,False,11.279469176584211,2.29198238197818
32.620857,55,999.574357,True,0.07698216501142993,False,11.224962994858922,1.9691404110940112
-64.491264,54,999.584357,False,0.3040931726535033,False,3.692861419844572,2.062835430469416
49.044514,55,999.591358,True,0.04417186918324328,False,11.337946819097395,1.5840317121058762
-37.78538,51,999.633877,False,0.19716093809753948,False,10.909989163746026,1.7650976266250364
-38.811733,54,999.634876,False,0.19913345102882432,False,10.901957196433894,1.8042163236682436
38.90565,56,999.648876,True,0.06436265570177158,False,11.26563437355603,1.5761460034427435
-40.043213,57,999.748403,False,0.20195881065108284,False,3.896064663760469,2.1556697603219623
6.478344,55,999.802404,False,0.10906925643016095,False,11.140409260796918,2.0772102372541514
-64.40364,56,999.81541,False,0.2830767032040912,False,3.7303406272390673,2.0988547594358233
-64.54763,58,999.81541,False,0.3436877754790658,False,3.622638542263093,1.9516178556937933
-64.46229,54,999.81541,False,0.29711229052969346,False,3.7080501404030506,1.9682693851719526
-64.54689,52,999.852923,False,0.2947353890885973,False,3.7140627138325777,2.096806964166804
-49.249603,56,999.867924,False,0.21974676076652705,False,3.8562957395366992,2.0369455932780416
-64.38949,53,999.871923,False,0.330496825496864,False,3.6479143215954677,1.6794375794116037
-64.42885,51,999.966095,False,0.27635156436867997,False,3.745739173816522,1.7993997065209857
-64.85352,58,1000.05761,False,0.702961634423847,False,0.2523516228170534,1.846004305419628
39.892853,57,1000.06561,True,0.062358329857819174,False,11.268723696477364,2.0250986828031006
-64.52081,58,1000.071608,False,0.3482020564298592,False,3.6236840785531617,1.5749478472477463
-64.439125,58,1000.071608,False,0.33454021119436406,False,3.6456048435211246,2.2998574706773494
-63.379,55,1000.104609,False,0.24778023708095248,False,3.802980831804443,1.8419755533453632
26.53305,54,1000.116612,True,0.08916827795881123,False,11.193879775369277,2.3316158325387435
-9.156698,54,1000.12412,False,0.14006760553318715,False,11.05681827707172,2.4257320098455772
-62.407867,53,1000.220129,False,0.24588219421294796,False,3.80231108835352,2.0695580422573574
-8.989032,52,1000.520288,False,0.13973894026480782,False,11.058671199452947,2.022721255212147
-64.55017,53,1000.520288,False,0.31689629037080386,False,3.6723922749410667,2.262167040111221
51.988514,54,1000.527578,True,0.03820401645048699,False,11.348179202479695,2.1131496378158654
-57.084785,57,1000.528575,False,0.23543466574139066,False,3.8244248769608933,2.2775841896230027
-64.57276,52,1000.556574,False,0.2968470218242442,False,3.708895881526632,2.018662799260523
-64.54934,51,1000.556574,False,0.32460440370021953,False,3.6596712820719635,2.3370801500790273
-13.825139,56,1000.561574,False,0.14967448431656394,False,11.02517968273168,2.0347723646441316
-64.73112,57,1000.671088,False,0.4218107503217587,False,0.5143287594997166,1.79261622243172
7.9235973,53,1000.758626,False,0.10642599564404767,False,11.139993753573346,2.0116504981911296
-17.771418,51,1000.758626,False,0.15762227709436982,False,11.004596733719492,2.25453150557263
-18.521128,56,1000.775624,False,0.15927740778587823,False,11.000006320099175,1.4452103284162037
-28.358429,52,1000.804623,False,0.17813963907763394,False,10.964793691806822,2.1637461559897506
-64.64589,59,1000.804623,False,0.38203158946821986,False,3.5699715679999002,1.9055551074410195
-64.468735,54,1000.815633,False,0.27863316745441447,False,3.7418708805179106,2.344198947351914
-64.8559,60,1000.846156,False,0.58406488130505,False,0.3429897040153277,1.7291382323022582
-47.61941,53,1000.932669,False,0.21642643819634844,False,3.8687504340840992,2.16656012251888
32.01975,54,1000.999667,True,0.07804325992914517,False,11.229974901410223,1.9572451089037721
36.685524,54,1000.999667,True,0.06889696329446036,False,11.247920928104447,2.367386439919341
-64.5462,50,1001.015676,False,0.32744183640357105,False,3.656003122879553,1.7792779448386322
-13.763553,55,1001.015676,False,0.1495893876532842,False,11.018913892504518,2.031062191060233
34.279068,55,1001.037181,True,0.07318734077546057,False,11.261066639262237,1.954282306053979
-64.48243,54,1001.041183,False,0.3631519648512563,False,3.599111682301227,1.9109827278833054
-63.346703,51,1001.059184,False,0.24776275019375132,False,3.8048617190358236,1.860993584951511
-64.520584,50,1001.134706,False,0.3224259100881677,False,3.664215282029113,2.283309047047033
-64.77458,53,1001.233219,False,0.43148845955982357,False,0.49872512008380404,2.095023579252474
29.2759,55,1001.245217,True,0.08353079475489925,False,11.2046330326574,1.8467292695801385
-12.056839,54,1001.258219,False,0.14611902112313416,False,11.033821082859422,2.358290697735351
-19.590857,55,1001.262217,False,0.1613785224572112,False,10.992878981940715,2.1754804303949777
-64.60151,51,1001.271224,False,0.3437997911428258,False,3.6275191801368782,1.7931536360127174
-2.4025602,53,1001.278219,False,0.12691539582747147,False,11.083421352687383,1.9798781485870705
-64.816475,55,1001.320224,False,0.49088753248102435,False,0.43297275249913475,1.6061662789898778
-64.8345,55,1001.409737,False,0.4789629329340349,False,0.44661384003863486,2.2921782948335174
-5.189178,53,1001.495244,False,0.1321704683601953,False,11.081637812443086,1.2288957557146867
31.233356,53,1001.51925,True,0.07957145189829894,False,11.223006269721804,2.1197477913258265
-64.50019,54,1001.51925,False,0.27148617479044995,False,3.7571644921198804,2.1466048302410456
41.230232,53,1001.53176,True,0.05964532666323397,False,11.292790292663174,2.022721757491121
-64.86971,60,1001.53676,False,0.5619480146473743,False,0.36213830158233684,1.8509619774893797
26.610535,54,1001.540765,True,0.08893813608166048,False,11.19356987868745,1.5912668490752797
-24.254198,58,1001.582759,False,0.17022363871309285,False,10.966183165765425,2.254873570780507
-37.25779,53,1001.894855,False,0.1959783494860533,False,10.908145274383566,1.7903586665910676
-64.49103,53,1001.968927,False,0.2700034222727144,False,3.758777133943377,2.181913123979538
-64.56133,53,1001.990935,False,0.36778413089576134,False,3.5910314892117117,1.6262343969157578
-7.500712,55,1001.998924,False,0.13678656614782034,False,11.069085085943465,2.2564690721248866
7.264382,54,1002.002926,False,0.10756137901987033,False,11.129897011552915,2.449669123522598
-44.45772,54,1002.006927,False,0.21004918505704173,False,3.8823735532473242,1.8877490030151112
58.629944,55,1002.016928,True,0.02481120768882262,False,11.39945182231393,2.1885344133754003
-64.46168,57,1002.072438,False,0.29824340578494507,False,3.7019524208361734,2.2582618872565234
-64.50066,53,1002.106439,False,0.27853418093160637,False,3.743900980180167,2.1484381418362033
-64.50031,54,1002.194954,False,0.2563650621394032,False,3.784527302231658,2.10214545017578
-64.51784,51,1002.217962,False,0.2941913542573275,False,3.710374597855738,2.176577005999653
-64.578674,55,1002.233473,False,0.33046092042565356,False,3.6512170374971964,2.2053706106718076
-64.608955,51,1002.244473,False,0.3454189313602661,False,3.6285150478790036,1.867465763922675
-4.010808,55,1002.249473,False,0.130160847893437,False,11.073999136011283,2.221164991779564
-64.511375,58,1002.266472,False,0.36127211654079333,False,3.6019639133069576,1.9841615549061131
-64.54174,53,1002.312483,False,0.3587500399759298,False,3.6037031191045985,2.1468458052195434
-35.354958,54,1002.366999,False,0.1922088728996251,False,10.926045049782777,1.5871985801017412
-59.888424,57,1002.472517,False,0.24087411219617513,False,3.8121460202520465,2.2815879727306543
-64.39991,56,1002.495516,False,0.3018026343553273,False,3.7011533595724484,2.3860347886589315
-64.83559,55,1002.500518,False,0.49477106522636316,False,0.4269907655775763,2.079425835730509
-52.52886,55,1002.509522,False,0.22636591661091346,False,3.845304036832872,2.2288788644576605
-42.965263,55,1002.514522,False,0.20752557766879123,False,3.8867838367514476,2.1431237057852024
-64.42652,54,1002.529035,False,0.29658658632633617,False,3.7060059864600845,1.9385019935999694
2.286366,56,1002.593035,False,0.11764089169349916,False,11.10677757468063,1.9783302749256007
-64.790695,57,1002.643542,False,0.44272024600823234,False,0.4891241960960913,1.9147054568888442
-64.83222,56,1002.737066,False,0.598227096549683,False,0.3298702594101896,2.1405481393137187
-43.48625,55,1002.757066,False,0.20801322397174446,False,3.8931382074696534,1.9671040338790093
-11.938958,56,1002.757066,False,0.14596778708526678,False,11.034920229031234,2.1191081898947512
-64.519356,50,1002.761066,False,0.32934831412206866,False,3.652922675550222,1.2314061316820901
-27.350697,54,1002.765068,False,0.1764005151953101,False,10.96117069906568,2.3205762585470997
-46.078465,57,1002.774067,False,0.21318340143772965,False,3.872959734281686,2.002583884270358
-31.619457,56,1002.83826,False,0.1849760388921669,False,10.931930523340812,2.39181218100685
-64.42364,56,1002.880262,False,0.27374998836791875,False,3.748115613093394,1.4689553223438874
-64.49216,55,1002.964399,False,0.2605893216995053,False,3.7725703825265406,2.422281137019884
-64.8152,51,1002.9734,False,0.4142596777336708,False,0.52581536151821,1.9479104563295655
-34.77003,54,1002.9774,False,0.1910008920142347,False,10.919145277121665,2.2269085163233675
